strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
16500,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE16500.00,3758.0,541.0,16.816910164749768,1217,8.38,137.0,-8.25,-5.679862306368331,28100,19150,150,136.4,100,137.0,15818.25
16500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE16500.00,4365.0,7.0,0.16062413951353832,126,7.23,368.95,-5.300000000000011,-1.4161656646626617,6150,2400,100,367.0,50,373.55,15818.25
16500,31-Mar-2022,NIFTY,OPTIDXNIFTY31-03-2022CE16500.00,3.0,0.0,0.0,0,0.0,699.95,0.0,0.0,0,100,0,0.0,50,879.95,15818.25
16500,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE16500.00,556.0,213.0,62.09912536443149,542,10.78,7.05,-0.2999999999999998,-4.081632653061222,55875,7950,1800,7.05,75,7.8,15818.25
16550,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE16550.00,18.0,18.0,0.0,20,14.13,3.7,-213.85000000000002,-98.29924155366582,22200,18000,1125,3.1,1500,4.5,15818.25
16550,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3825,4800,75,1.6,4800,65.5,15818.25
16550,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.1,4800,384.3,15818.25
16550,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,160.6,15818.25
16550,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,181.35,15818.25
16550,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3200,6500,500,33.2,1600,137.65,15818.25
16550,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,236.05,15818.25
16550,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE16550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,100,299.0,15818.25
16550,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE16550.00,1049.0,246.0,30.635118306351185,2052,25.77,1.0,0.19999999999999996,24.999999999999993,111900,191775,1800,0.75,2100,1.0,15818.25
16550,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE16550.00,1234.0,169.0,15.868544600938968,1178,9.52,8.35,-0.5500000000000007,-6.179775280898884,45400,16750,50,8.05,50,8.7,15818.25
16600,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE16600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10425,5250,600,3.1,75,7.9,15818.25
16600,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE16600.00,3092.0,894.0,40.67333939945405,1979,8.63,38.4,-8.450000000000003,-18.03628601921025,13400,7250,50,38.6,100,42.3,15818.25
16600,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE16600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.1,4800,384.3,15818.25
16600,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE16600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.2,4800,149.3,15818.25
16600,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE16600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.2,4800,172.35,15818.25
16600,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE16600.00,630.0,412.0,188.9908256880734,1425,14.72,3.35,0.4500000000000002,15.51724137931035,46050,20400,300,2.6,300,3.4,15818.25
16600,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE16600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.2,4800,226.25,15818.25
16600,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE16600.00,20.0,3.0,17.647058823529413,7,8.81,119.85,4.3999999999999915,3.8111736682546486,9900,4700,50,86.3,50,119.0,15818.25
16600,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE16600.00,5915.0,1289.0,27.864245568525725,13555,26.14,0.7,-0.10000000000000009,-12.50000000000001,364800,257325,3375,0.65,75,0.85,15818.25
16600,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE16600.00,12959.0,241.0,1.8949520364837238,4434,9.8,7.2,-0.39999999999999947,-5.263157894736835,53650,11850,250,6.85,400,8.0,15818.25
16650,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6375,16800,600,1.75,1500,3.75,15818.25
16650,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE16650.00,85.0,22.0,34.92063492063492,66,10.05,6.1,-0.75,-10.948905109489052,17600,8900,50,4.0,50,6.9,15818.25
16650,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,352.85,15818.25
16650,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,141.1,15818.25
16650,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,163.75,15818.25
16650,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3200,6700,1800,26.05,1200,92.55,15818.25
16650,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,216.85,15818.25
16650,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,100,299.0,15818.25
16650,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE16650.00,304.0,41.0,15.5893536121673,742,27.81,0.75,-0.09999999999999998,-11.764705882352938,69150,179400,1875,0.7,75,0.9,15818.25
16650,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE16650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3975,4875,225,0.35,75,40.0,15818.25
16700,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE16700.00,368.0,341.0,1262.962962962963,842,15.93,2.85,0.3999999999999999,16.326530612244895,46125,23250,150,2.4,225,2.8,15818.25
16700,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE16700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10650,5175,900,1.5,300,9.9,15818.25
16700,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE16700.00,5580.0,-10.0,-0.17889087656529518,2365,10.35,5.35,-0.4500000000000002,-7.758620689655175,50700,7500,700,5.35,150,5.5,15818.25
16700,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE16700.00,1.0,0.0,0.0,0,0.0,19.0,-0.6999999999999993,-3.5532994923857837,0,100,0,0.0,50,275.0,15818.25
16700,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE16700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,133.2,15818.25
16700,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE16700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,155.45,15818.25
16700,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE16700.00,3023.0,851.0,39.1804788213628,2301,8.83,28.65,-6.200000000000003,-17.79053084648494,25200,6150,50,27.35,100,29.05,15818.25
16700,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE16700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,207.7,15818.25
16700,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE16700.00,397.0,138.0,53.28185328185328,194,8.36,84.5,-7.299999999999997,-7.952069716775596,7300,2800,700,83.0,50,91.5,15818.25
16700,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE16700.00,7518.0,4643.0,161.49565217391304,15449,29.25,0.75,0.0,0.0,308025,230025,3600,0.7,75,0.8,15818.25
16750,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE16750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6975,13200,600,1.05,600,3.5,15818.25
16750,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE16750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,147.45,15818.25
16750,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE16750.00,275.0,0.0,0.0,61,10.73,4.95,0.0,0.0,17750,16600,50,4.6,50,5.6,15818.25
16750,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE16750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,15818.25
16750,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE16750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,126.05,15818.25
16750,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE16750.00,321.0,85.0,36.016949152542374,580,30.44,0.7,-0.15000000000000002,-17.647058823529417,53175,129600,1950,0.55,1575,0.7,15818.25
16750,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE16750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1800,6250,100,14.1,900,75.5,15818.25
